otu_id	lineage	cancer	control	adenoma
387090	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprophilus	0.0011722868541642	0.0014551290292207	0.0017813120622637
160386	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium casei	4.702019527367122e-06	5.023519706599592e-05	0.0001051277059176
1871030	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Merdibacter;s__Merdibacter massiliensis	0.0012288608776517	0.0002658769303055	0.0004088628342416
1903262	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ndongoniae	9.319630911759602e-05	4.207405217227765e-05	0.000201107868876
1262937	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp. CAG:891	6.227251620414981e-05	0.0	0.0011472767758561
1848190	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__Rothia sp. ND6WE1A	0.0	8.34307841012578e-07	0.0
106588	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Pseudoflavonifractor;s__Pseudoflavonifractor capillosus	0.0005792167396341	0.0004355404134974	0.0003675690972322
1262863	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp. CAG:782	1.0490967844386282e-06	0.0001058042686935	9.20653287029619e-06
386414	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella timonensis	2.077766311788604e-05	3.179070575172862e-05	4.574232835688447e-06
839	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella ruminicola	7.139365310645884e-07	4.6570687131613625e-06	0.0
148814	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Apilactobacillus;s__Apilactobacillus kunkeei	0.0	1.2723915255287736e-05	0.0
1689303	k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Lagierella;s__Lagierella massiliensis	0.0	0.0	1.7363321121733997e-05
35833	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	0.0031426737676459	0.0018536901522815	0.0024622150120856
292800	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii	0.0074753391558	0.0023623251638153	0.0022450696390985
39496	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ventriosum	0.0025521756573206	0.0043182891653845	0.0037757292848423
46503	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	0.0076556306888114	0.0025703832188915	0.0051065680796955
1476973	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Peptostreptococcaceae;s__Peptostreptococcaceae bacterium VA2	1.8218035424916202e-07	2.000723978717303e-07	0.0
1262915	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium sp. CAG:266	0.0015043843205232	0.0010627587753547	0.0050889642760982
1473216	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Senegalimassilia;s__Senegalimassilia anaerobia	0.0007560249043596	0.0007708834405167	0.0007104295432832
137838	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium neonatale	0.0004015826295882	4.2350518019862575e-06	0.0001328269920077
1904962	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium sp. CNJ-954	0.0	5.512285209564078e-07	0.0
78345	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium merycicum	8.962570211706846e-07	1.4489681403584786e-06	1.0697601743659556e-05
1852386	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Thermophilibacter;s__Thermophilibacter provencensis	0.0008523418835193	0.0003907529885922	0.0002163948165576
736	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus paraphrohaemolyticus	2.715978737329248e-06	4.71347963673169e-06	4.306348850057504e-07
1262893	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium sp. CAG:786	0.0	5.06254541908527e-05	8.410471859547931e-06
1674848	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;s__Clostridiales bacterium Firm_10	0.0	8.908772615959532e-07	0.0
37734	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus casseliflavus	1.1072423658644104e-05	6.468427525972488e-05	3.501748042300799e-05
157691	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia shahii	1.3731392547721084e-05	0.0	0.0
1736464	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Pelomonas;s__Pelomonas sp. Root1444	1.5496574290687007e-06	0.0	0.0
470565	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella histicola	2.734065737569686e-07	6.730380618739022e-07	0.0
938288	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;g__Fenollaria;s__Fenollaria massiliensis	3.4935479154686885e-05	7.315893743514301e-06	1.0710740432842444e-05
457415	k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Synergistes;s__Synergistes sp. 3_1_syn1	0.0005400173127335	7.165158187597974e-05	1.7806986731372715e-05
78259	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Scardovia;s__Scardovia inopinata	2.7336277545418767e-05	2.5976972024668045e-05	6.392650222945312e-05
39492	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;s__[Eubacterium] siraeum	0.0114284485542751	0.0067638483061228	0.0054770906072859
78346	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium ruminantium	0.0035709971947171	0.0042819938422614	0.0090280317238872
1235797	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter sp. 1-3	2.877371154549479e-05	1.5045611702161358e-06	3.670622466180282e-05
549685	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Bavariicoccus;s__Bavariicoccus seileri	3.488417513971134e-07	1.893536946039072e-05	4.023355257657136e-06
437898	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella parvirubra	1.899875416215709e-05	0.0	0.0
1834205	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;s__Burkholderiales bacterium YL45	6.666006720097649e-06	0.0001097931473437	0.0008478019295944
461393	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces massiliensis	4.233261673573023e-05	0.0001531958122543	2.311656362544048e-05
1323	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalicoccus;s__Faecalicoccus pleomorphus	0.0002835099434688	0.0002127344335865	0.000112525332771
1761782	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter sp. kpr-6	9.804895608829622e-07	0.0	0.0
47884	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas taetrolens	0.0	3.2805018599103925e-06	0.0
1785996	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia sp. oral taxon 847	1.1148475633015956e-05	3.0475093427441784e-07	0.0
1263002	k__Bacteria;p__Firmicutes;s__Firmicutes bacterium CAG:124	0.0030708676439167	0.0007796653052662	0.0006767078687307
548	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella aerogenes	1.9698185474326947e-05	5.61065358847786e-05	0.0002361971503308
2033	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium testaceum	1.287941976130364e-06	0.0	0.0
604330	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Parafannyhessea;s__Parafannyhessea umbonata	8.139134008749313e-07	0.0	1.4451410929074328e-05
1353	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus gallinarum	1.3230796667416602e-05	0.0001300413014707	1.3841140526910712e-05
649756	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	0.0119155444511827	0.0304003586992304	0.0157890556013413
663704	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Microbacteriaceae;g__Leucobacter;s__Leucobacter sp. G161	0.0	9.79370532638244e-07	0.0
104955	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus frumenti	0.0	2.930754020077983e-06	2.6737550994181228e-05
1232428	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera massiliensis	7.583056944902008e-05	9.042510999864244e-05	0.0003196740159447
1262888	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium sp. CAG:274	0.00228169800582	0.002396281920598	0.0040875882847254
376804	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola barnesiae	0.0014567004397635	8.946453661461967e-06	6.82608153758215e-05
544644	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__Butyricimonas synergistica	0.0005667195179796	0.0005859447954237	0.0005732000710585
1501332	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Oribacterium;s__Oribacterium asaccharolyticum	4.242239764374372e-06	3.086858557769482e-06	4.2147564629874605e-06
712124	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces sp. oral taxon 448	5.9905896858817216e-05	0.0002809232336729	9.190275253071812e-05
1581	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lentilactobacillus;s__Lentilactobacillus buchneri	1.1038844522282513e-06	3.844557253523818e-06	0.0
1252	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc;s__Leuconostoc carnosum	9.092608943974286e-06	2.771764436635516e-05	4.3322528468553385e-05
119858	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus sonorensis	9.316667989885226e-07	0.0	0.0
712359	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia sp. oral taxon 215	1.0621760027772202e-05	3.4425164127160943e-06	0.0
671230	k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp. oral taxon 110	0.000617745900481	6.78026764071579e-05	2.5435270354090565e-05
1262874	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella sp. CAG:1427	7.615652170165221e-05	9.658544901089138e-06	7.015519920164658e-06
13335	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Anaerobiospirillum;s__Anaerobiospirillum succiniciproducens	0.0	0.0001247207198562	0.0
33964	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc;s__Leuconostoc citreum	1.0180717499477468e-06	0.0001343561790999	7.468440664150115e-06
544580	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces oris	0.0003429137524803	0.0008226816410294	0.0007862897343424
228229	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus saerimneri	0.0	0.0	9.289952163114237e-05
1841863	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter massiliensis	7.169547827971204e-05	4.862820437643234e-05	1.6916338377359622e-05
1871013	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides timonensis	3.250360163343796e-05	4.152456791296503e-05	5.077961803944679e-06
1262924	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp. CAG:279	0.0045549969326345	0.0017486394550098	0.0018147112029793
626929	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides clarus	0.0025783691675834	0.002899454767398	0.0005729816240242
35519	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriales Family XIII. Incertae Sedis;g__Mogibacterium;s__Mogibacterium timidum	0.0001805998639448	0.000196465179689	0.0001793953131614
1871017	k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus;s__Peptoniphilus urinimassiliensis	1.0575714914566582e-05	2.402691561677404e-07	1.6575461100343e-06
28037	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mitis	0.000757801000372	0.0008349377676845	0.0009750231540708
735	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus parahaemolyticus	2.8716768514352364e-06	1.7782369852525034e-05	1.0193190347394753e-05
1736221	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. Leaf48	0.0	8.830534311186977e-07	0.0
545	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter koseri	3.944963366993079e-05	3.4242910877408683e-06	3.856658541253776e-06
1796613	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caecimuris	0.0049990496573383	0.0052805116138824	0.0017751379311625
61648	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera intermedia	0.0	1.210214519921647e-05	0.0
580026	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia mucosicola	8.439366895209799e-06	1.1778494537976594e-05	3.444342749326352e-06
1689	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium dentium	0.0005893631852272	0.0005248573774102	0.000466949263711
28141	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Cronobacter;s__Cronobacter sakazakii	9.14949964376249e-08	0.0	2.5458203889736897e-07
29382	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus cohnii	4.26697117056209e-07	0.0	0.0
164393	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Latilactobacillus;s__Latilactobacillus fuchuensis	1.2315998964608796e-05	2.423963060375941e-06	4.815264499510648e-05
361101	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus pseudoporcinus	1.7870959560005305e-07	0.0	0.0
1748	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Acidipropionibacterium;s__Acidipropionibacterium acidipropionici	0.0	7.518660911329535e-06	0.0
37637	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium pseudodiphtheriticum	0.0	0.0	2.3801866276551894e-05
215200	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus russellii	1.1494449291596843e-06	0.0	0.0
421767	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Peribacillus;s__Peribacillus butanolivorans	0.0	9.240404493387453e-07	0.0
55507	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Schwartzia;s__Schwartzia succinivorans	6.2731498671212365e-06	0.0	0.0003695823969861
160453	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus gilvus	3.343158466433147e-06	0.000156099150204	7.154699499011083e-05
220714	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Fructobacillus;s__Fructobacillus pseudoficulneus	0.0	9.94260438828971e-07	0.0
1262808	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. CAG:448	0.0006854598632051	0.0011682833139977	0.0010764237811985
1262847	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. CAG:921	1.1535210740772755e-06	8.912923784578284e-06	6.865457395631237e-05
1723384	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;g__Fenollaria;s__Fenollaria timonensis	5.096087484021889e-06	3.365634415922845e-06	1.4381964559877073e-05
1262996	k__Bacteria;p__Firmicutes;s__Firmicutes bacterium CAG:631	0.0008697334900506	1.0253137581658395e-05	8.264234326412347e-07
1681196	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella sp. RIT-PI-d	3.2139986996367503e-06	0.0	0.0
267818	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus kefiranofaciens	2.462021085946017e-07	0.0	0.0
239935	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	0.0196252081393876	0.0055725397230832	0.0066132316247024
33011	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium granulosum	7.039653504631278e-07	8.159646932813398e-07	1.3923685023132049e-05
1776379	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella lascolaii	0.0003330685645046	0.0006713277821422	0.0009063804032789
1296	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Mammaliicoccus;s__Mammaliicoccus sciuri	1.89073420662484e-06	6.022251656992754e-07	0.0
39488	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum hallii	0.0028373958802843	0.0063873487642539	0.0045465033788234
1263024	k__Bacteria;p__Firmicutes;s__Firmicutes bacterium CAG:460	0.0005848968079878	0.0021041701631868	0.0004685394283899
38289	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium jeikeium	1.1398416264649754e-05	0.0	0.0
390842	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lentilactobacillus;s__Lentilactobacillus parafarraginis	0.0	8.761374535989324e-07	2.150935176421792e-06
43770	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium striatum	0.0	1.153383202446307e-05	2.9539074456356377e-05
40520	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia obeum	0.0070770797957515	0.0079205146716186	0.0112221499129574
1535	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;s__[Clostridium] leptum	0.001706206820805	0.0014055264800987	0.0013468285770888
1288121	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes senegalensis	0.0009151652248553	0.0008000112787232	0.0006931118202288
999425	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp. F0442	0.0001779496592963	0.0002396728033103	0.0002798055711619
285	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas;s__Comamonas testosteroni	1.759256237055168e-06	0.0	0.0
39482	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Faecalicatena;s__Faecalicatena contorta	0.0008228017642926	0.0007636463113498	0.0005045371394296
1715052	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__Neisseria sp. HMSC064E01	3.628380496568386e-06	0.0	0.0
1852361	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces bouchesdurhonensis	0.0002057053089128	0.0001479317527733	0.0003812520986473
1841865	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Mediterranea;s__Mediterranea massiliensis	3.635534645996816e-05	0.0001044303568633	8.872591091825267e-05
1262914	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium sp. CAG:207	0.0001004549671506	0.0001566595045441	3.2308235136613064e-05
137591	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__Weissella cibaria	2.72866654796731e-05	2.4812527286324415e-05	4.294906793054033e-05
1735	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella biformis	0.0071249015326579	0.0086541577594423	0.0074377459082165
1255	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus;s__Pediococcus pentosaceus	1.7211902019954835e-05	3.2903665859117735e-05	7.143265896950888e-06
154046	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Hungatella;s__Hungatella hathewayi	0.0029060208010971	0.0005599696864212	0.0007244255302667
316	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas stutzeri	0.0	5.397275533414406e-07	0.0
626938	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Succinatimonas;s__Succinatimonas hippei	1.1481292562604076e-05	9.886405027574211e-05	4.922973040909408e-06
416586	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__Selenomonas bovis	0.0	6.52090508165938e-05	0.0001920017104741
1299998	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Tractidigestivibacter;s__Tractidigestivibacter scatoligenes	4.893263447400452e-05	0.0001040715424948	0.0
1262793	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. CAG:302	0.0028745249464377	0.0037289759227025	0.0050511683106946
453582	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter;s__Rhodobacter aestuarii	0.0	3.243640317821294e-07	0.0
584	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus;s__Proteus mirabilis	1.404424487420391e-05	2.230676878893231e-06	3.397505509726743e-05
1587	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus helveticus	8.619008235704026e-06	4.475146622437405e-05	1.5065448688163894e-05
1828	k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Nocardiaceae;g__Rhodococcus;s__Rhodococcus fascians	0.0	8.38852749576937e-07	0.0
1262872	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Dorea;s__Dorea sp. CAG:105	0.000491113085577	0.0007054829935593	0.0005204752979
1965587	k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus sp. An200	0.0003709949979855	2.97654860256173e-05	0.0001849904775162
820	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	0.0253492369023551	0.0154696022982816	0.0229222503194813
1262913	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. CAG:409	0.0001527717562649	5.767123995863524e-05	0.0003237227405425
